2021-07-08 23:47:15|@KetraBey @drfahrettinkoca Aşı şirketlerine güvenmiyorum
2021-07-08 23:46:55|2 yıl bir endokrinoloji bölümünden randevu alamadım.  Daha da alabileceğim meçhul.. Herkes bir aşı manyağı oldu çıktı, kimsenin koronadan başka bir derdi yok sanki.
2021-07-08 23:46:45|@midfield3r @blaisematuidi71 aaa ben de stresten sivilce çıktı sandım brom dün aşı oldum o yüzden mi tam alnımda çıktı aq
2021-07-08 23:46:40|@SkyZeyn @Ay15805599Mirac @DrMadej oyy yavrum bir de ilk defa boyle asi yapilacak diyor :)) mRNA teknolojisi 1990lardan beri kullaniliyor.. Nacizane tavsiyem, herkes kendi uzmanligini konussun.. Mesela bu bayan ic hastaliklari konusmali.. PCR falan degil..
2021-07-08 23:46:31|@CanerAkayMerih @opdrokanozdemir En masumu aşı kalacak emin olun
2021-07-08 23:45:43|"@zynp_066910 Sayın Erdoğan diyor ama içi kan ağlayarak.
2023 te inşallah bunun gibi binlerce kuduz ite aşı yapicaz."
2021-07-08 23:45:30|"@dunar9 @VarolEsen @HaleOrtun suç olmamalı.
ben aşı oldum
2. dozu da olacağım.
ama bu iddialar konuşulmalı bence."
2021-07-08 23:45:24|@TurkishIndy 😅😅😅😅geç kaldınız bu haberde Aşı yapın ereksiyon olun hadi bakam😅😅😅Herkesi aptal sanmanız aptalca
2021-07-08 23:44:43|@BeyinizCaca Burda saglikocagi bile aşı yapıyor, belediye sağlık ocağına aşı gelmiştir diye sürekli anons yapıyor.Enginin kel aklı kandildeki dostlarının saklandığı mağarada kaldığı için aşı yok çığırtkanlığı yapar
2021-07-08 23:44:38|@Mert5863 @1icsesimm @KetraBey @drfahrettinkoca Bildikleri yok anca kulaktan duyma şeyler .. Aşı olmayanlar yüzünden kışın tekrar kapanacak gibi ülke
2021-07-08 23:44:18|@secondvirus Bunların aşı olduğuna inanan bir kitle var
2021-07-08 23:43:26|@CelenkAhmet @drfahrettinkoca Üzüldüğüm nokta; Bilim insanları uzun süre laboratuvarlarda çabalayarak iyi-kötü bazı sonuçlara ulaşıyor ama hangi safta yer alacağı reytinge bağlı şekillenen kişiler toplum sağlığını hiçe sayacak şekilde aşı aleyhtarlığı yapıyor.
2021-07-08 23:43:23|@drfahrettinkoca Bakanım Ben Delta Plus Pro Max Veriantı çıkmadan aşı olmam yalnız 😁
2021-07-08 23:42:48|Evde hiç kendi kendime içmem aşı oldumya dolaptan içkileri guluk guluk ağzıma boşaltıyorum.
2021-07-08 23:42:35|@Sinan_Sarigul @omeryigit27 @m_selim_ Söyledikleri dayatmaların hiç birini yapamazlar çünkü bunların tanrıları para büttün dinyada aşı olmayanları hesapla bu kadar paraya hayır diyemezler
2021-07-08 23:42:15|"@m_a_s61 @drfahrettinkoca Aynısı bana da oldu, başka sebepten.

2.nci randevu ilk önce kısa mesajla iptal edildi, sonradan telefon hattı üzere yeni randevu aldım.

Aşı telefon hattını aradınız mı? https://t.co/tkdrBNzCsA"
2021-07-08 23:41:31|@kilicdarogluk Aşı nerede miş gördün mü?
2021-07-08 23:41:30|@BodrumBel Sanat güneşi nurlar içinde yat🤲😔
2021-07-08 23:40:01|@drfahrettinkoca Sevgili sanatci benim vucudumla ilgili verecegim asi kararindan sanane, sizene?
2021-07-08 23:39:57|"@Saygi_Cercevesi Benim Baldız da Doktor zorunlu aşı olmuştu Meslek gereği. Sinovac. Ikinci Doz dan iki hafta sonra hastanede bayılıp düştü. Kafasını çarptı. Kafasına dikiş atıldı. Şimdilik durumu iyi çok şükür.
MRNA li aşılar daha da beter..."
2021-07-08 23:38:48|"Bugün 52 fav aldım bence rekor.
Konular ise Tantuni alkol aşı İdmanyurdu.Gerçekten sek erkek profiliyim"
2021-07-08 23:38:14|@CemilCan5834 bana aşı maşı iğne yapmadan, doğal yoldan(hasta birisiyle) covid bulaştırabilene, 1000 $  ödül veriyorum
2021-07-08 23:37:03|"@abdullahciftcib 🤔Ben  düşündüm taşındım en sonunda karar verdim.
Aşı yapacağım hemde hepsinden her çeşidinden, Allah izin verirse bahçem olduğunda bütün ağaçlarıma😊🤗"
2021-07-08 23:36:58|@asi_psikopanda Bende gönüllü olarak yardım ederim
2021-07-08 23:36:57|@Uber_Turkiye Neden aşı olmamalıyız? şimdi daha net anlaşılıyor
2021-07-08 23:36:29|@asi_psikopanda Buyur gel , çok güzel çorbam var.😊
2021-07-08 23:36:29|"🤔Ben  düşündüm taşındım en sonunda karar verdim.
Aşı yapacağım hemde hepsinden her çeşidinden, Allah izin verirse bahçem olduğunda bütün ağaçlarıma😊🤗"
2021-07-08 23:36:29|@nhwaIls91 simm
2021-07-08 23:35:59|@Ayldrm99 Diye diye bir ayağımız çukura girdi 😁
2021-07-08 23:35:37|"@temucinyildiran @muratakkan38 @CelenkAhmet @drfahrettinkoca Gayet mantikli sormuş ama cevap yok.
Aşı olup bir dünya insan rahatsızlandı kız kardeşimin annesi beynine kan pıhtısı sicradigi için önce felç oldu sonra vefat etti ki bu şekilde vefat eden yüzlerce kişi var eminim denk geliyorum yazılarına.
Biri yine dün gördüm+"
2021-07-08 23:35:37|@nasuhmahruki Sırf bedava diye yaptirmiyorum aşıyı. Yahu şöyle 500 tl filan yap ücretini ki asi yaptirinca havamiz olsun😂🤣
2021-07-08 23:35:32|@gonulhkmkaya08 Ben acıktım ondan:)
2021-07-08 23:35:02|Bana 100 bin $ versen doz başı yinede aşı olmam uber bozuntusu https://t.co/dN5HlOXHVp
2021-07-08 23:34:59|@kilicdarogluk Bilim adamları şu chp yi yok edecek bi aşı bulsalar ilk ben aşı olacağım.
2021-07-08 23:34:49|@krgzmetin @mahmutekinci612 @gazetesozcu Sizin mantığa göre 40 yaş altını aşılamak mantıksız. Koronavirüs zaten 65 yaş üstünü etkiliyor ve kronik hastalığı olanları o zaman niye bu aşı çılgınlığı?
2021-07-08 23:34:46|@bengibaser Aşı olmayan her birey virüs için yaşayıp, çoğalacağı, evrileceği yeni bir niş demek.
2021-07-08 23:34:32|"@asi_psikopanda Bir çocuk annesi olarak beyanımdır.
Somut delil olarak kızlarımın beyanını esas alıp, kızlarımın canını yakanın canını alırım.
Öz savunma haktır. 

 #SapıkMadde13"
2021-07-08 23:34:28|@yusuffuA1905 @KoronaReport Bu bir teori!.. (bence yalan) ve ruhsatsız sahte aşı(!) ile oluşan ve ilerde oluşacak yan etkiler!?!
2021-07-08 23:33:46|@ersen___ersen @shevcaanee @minnyonoloji Ben anayım ana😂
2021-07-08 23:33:28|Düşmanın silahı grafen bundan korunma yolu nedir vücuttan nasıl dışarı atılır eğer bu gerçekten bulunursa diledikleri kadar aşı yapsınlar grafen ellerinde patlar
2021-07-08 23:33:22|"@asi_psikopanda Ameliyatta olan bir hastamız için Çok acil 0 Rh (-) kan grubuna ihtiyacımız var. Yer #İstanbul 
İrtibat: +90 539 658 88 65
@ibbBeyazmasa 
@haluklevent 
@Mugeanliatvde 
@Kizilay 
@KizilayDestek"
2021-07-08 23:32:31|#HemenSeçim yata yata 6 bin lira maaşı ben de alsam, ben de yürümem hamısına😂Valla #YaErdoğanOlmasaydı imamlar da yürürdü😇Hoş, imamlar şu sıralar yürüyemezdi. Aşı içün deney yapa yapa evin yolunu zor buluyolar. Zaten (bana hariç) DM'den yürüyen yürüyene...#SistemliSoygun https://t.co/bfnaAPa9Sj
2021-07-08 23:32:28|@Osmanunsal58 Sağlık bakanlığı mi? Bu şekilde halkın sağlığını koruyacaklar öyle bi bakanlık kaldı  mi? Köydeki yayladaki çoban amcam hastalansin ambulans gelmez aşı için ikna timi baya iyi. 1 liralık maskeyi parayla verdiler a$i ücretsiz 😏
2021-07-08 23:32:25|@sevdaturkusev @drfahrettinkoca Bu ülkede tek bir aşı olmasaydı yine yorumunuz aynı mı olacaktı ,yoksa aşı varmı ki olalım mı diyecektiniz?
2021-07-08 23:32:23|@cem_baykal Etiketleri değiştirip milli aşı üretiyorlardır.
2021-07-08 23:32:00|@ersen___ersen Anmasın😏
2021-07-08 23:31:51|@songler76876133 Ve anladım ki vurmayin diyenler gizliden randevu alıyorlar ya ilerde aşı biterse yada paralı duruma düşerse diye fırsatı kaçırmıyorlar. Vurulmak zorunda degilsiniz ama fikriniz olumlu iken kimseyi dinlemeyin çünkü hic kimse dürüst değil devlete güvenmeyenlerin kendisi güvensiz.
2021-07-08 23:31:36|@ersen___ersen @shevcaanee @minnyonoloji Biz sana öyle mi yaptık 😁
2021-07-08 23:31:15|@asi_psikopanda Bir Diyarbakırlı olarak bırak gelmeyi adımızı anma..😏
2021-07-08 23:30:54|@shnkls1960 @hilal_kaplan @CeySenyou Hıfzısıhha nedir bilir misin üstad.  1950 de dünyada ası üreten 3 ülkeden biriydi Türkiye.
2021-07-08 23:30:50|@kilicdarogluk Bay kemal engine göster fotoyu anırıp durmasın aşı nerde diye test bedava aşı bedava buldun beleş koşa koşa gidersin tabi senin zamanında galoş parayla alınıyordu....
2021-07-08 23:30:33|@abdullahciftcib Aşi koruyorsa aşi olanları bız neden aşi oluyoruz. 😂
2021-07-08 23:30:28|İlk kez izlediğim için bu en az  aşı olmam kadar önemli o yüzden bunu biraz abartacağım
2021-07-08 23:30:23|Başkanım kombineler ne zaman satışa çıkacak aşı şartı gibi bir saçmalık inşallah olmaz diye umut ediyorum. @AcarSertacK
2021-07-08 23:30:20|"@shevcaanee @minnyonoloji @asi_psikopanda Dur bi öyle acele yok...
Bi soruşturalım tam..
Kız tarafıyız nihayetinde..😏"
2021-07-08 23:30:00|"Aşı, maske ve yasaklar ( plandemi) kadar tehlikeli gelişmeler var. Milli güvenlik konusu olan, TEİAŞ in özelleştirme çabası ( 5,5 milyar TL. Kâr etti, 4 milyar yatırım.
ABD deki Enron skandalı!! Unutmayın! Hazır giyim sektöründe toplu işten çıkarma, diğer sektörler de benzeri.."
2021-07-08 23:28:33|@Uber_Turkiye Vay anasını bea. Uber ve aşı. Burnuma pis kokular geliyor.
2021-07-08 23:27:53|zeynep bastık diyorsa aşı olmucam https://t.co/ROpvcUb7Zr
2021-07-08 23:27:37|@KetraBey @drfahrettinkoca Birilerini ikna ettmek zorunda değilim. Aşı olmak istemiyorum.
2021-07-08 23:27:30|@kilicdarogluk Filim kuruluna maalesef itibar etmiyoruz. Çünkü 1.5 senedir evde ölen tek hasta yok corona dan ne hikmetse hastaneye sağlam girenin cenazesi çıkıyor! Çünkü yanlış ilaç , Aşı ile insanları öldürüyorlar. Annem geçen sene sapa sağlam hastaneye gitti neredeyse cenazesi çıkıyordu.
2021-07-08 23:27:30|'ABD'de koronavirüse karşı aşı uygulaması, 280 bine yakın olası ölümü engelledi' https://t.co/wxu8J5Kckz
2021-07-08 23:27:30|@em1ra07 Koluna kaşık yapıştır yoksa aşı geçersiz oluyomus
2021-07-08 23:26:59|@Mahir45245434 @buaradabenmusab @bdursun2 @DrNecmettinUnal ilçalarla alaklı bişey diyemem ama aşı ile alakalı yalan söylüyorsun. kaldı ki 3 küsür milyar insan aşı oldu ve hepsi ölecek :-) ama aşıdan değil.
2021-07-08 23:26:57|"Diyarbakır'lılar anlık..
Ne olursan ol gelme, ben Mevlana değilim beni germe:)"
2021-07-08 23:26:56|"Anlayanlar için, ""Domuz Gribi Pandemisi"" ile ""Covid-19 Pandemisi"" arasında herhangi bir fark yoktur. O günlerde de insanların bedenlerinde ""aşı denemesi"" yapılmış ve yapılmaya çalışılmış, bugünlerde de ""aşı denemesi"" yapılıyor ve yapılmaya çalışılıyor. Tek fark, inanların sayısı! https://t.co/pVPskrNFGa"
2021-07-08 23:26:55|@KoronaReport Aşı ölümlerinden bahsediyor varyantmış yalancı film kurulu!!
2021-07-08 23:26:32|@minnyonoloji @shevcaanee @asi_psikopanda Eyvallah waye rındık...🙏
2021-07-08 23:26:25|"@vatansvdlsi @simalyildizi38 @asi_psikopanda Çünkü şeyhi çocuk istismarcısı olan tarikatlar açıkça seviniyor. Greenpeace ""oooh oh"" yazmıyor mesela, ya da lgbti+ ya da herhangi bir şirket ya da dernek aleni kutlama yapmıyor. Müslümanlığın bu olmadığını düşünen, dini bunlardan temizleyip gelecek bir zahmet. Kolay gelsin. https://t.co/HymdRcC6Dj"
2021-07-08 23:26:22|Tatildeyim buralarda maske mesafe olmadığından aşı mevzusunu biraz unuttum burayada bakamıyorum..Sanırsam Antalya Türkiyede değil..çünkü burda virüs yok😉
2021-07-08 23:26:20|@drkaracenk @OpDrBilgehan Madem hastaların %80 ni hafif geçiriyor ise bu aşı olunda olun diye derdiniz nedir? Olmuyoruz. V For Vandetta filminde oyunlar çok güzel anlatılıyor her ne hikmetse taa 2006 yılında müneccim başı her şeyi bilmiş 😏 yemiyoruz, bence sizde vebal almayın ah tutar demedi demeyin
2021-07-08 23:25:28|Aşı vuruldum foto çekinmedim günahı nedir acaba bilen var mı
2021-07-08 23:25:21|@drfahrettinkoca Ruhsatsız aşı olup ölen sakat kalanların listesi neden paylaşılmıyor?
2021-07-08 23:25:20|"@5gvirusnewss bir kısım aşı deneyinde kobay olmayı kabul ediyormuş. Direnenler var ancak işten atılırlarsa yeni iş başvurularında da artık ""aşı olma"" koşulu aranıyormuş. Bunun tek çözümü İngiltere, Fransa, Almanya ve ABD gibi örgütlü olmaktır. Tek tek herkesi avlarlar ama hep birlikte hareket"
2021-07-08 23:25:20|@ersen___ersen @shevcaanee @asi_psikopanda Kralsın abe 😎
2021-07-08 23:25:13|"Türkiye'nin CoronaVac aşısıyla ilgili Faz-3 çalışmaları The Lancet'te yayımlandı
 #Aşı #çalışma #Doz #Katılımcı #YanEtki̇

https://t.co/blnItz7DXE"
2021-07-08 23:25:12|@kilicdarogluk Aşı değildir o yaaa, görmüyormusunuz ameliyata girmiş . Yeşil gömlek falan
2021-07-08 23:24:45|"Gardaş, ""aşının yan etkisi"" demişsin ama bu bildiğin korona.
Korona mı?
-hee, korona. Hani aşı diye vurdurduğun o şey var ya, hah o aslında virüsün kendisi. https://t.co/MCpDbJGV2G"
2021-07-08 23:24:41|bebegim biodaki tarih aşı olduğum  tarih niye inanmiyosun
2021-07-08 23:24:11|@ersen___ersen @asi_psikopanda @minnyonoloji Cennetliksin hocam 😂
2021-07-08 23:24:02|Aşı için her şeyi söyleyip kötüleyip halkı galeyana getirdikten sonra aşı olmak da pek komikmiş köy yanarken çay içen adam rahatlığı var üstünde maşallah https://t.co/nammuW66g5
2021-07-08 23:23:55|@ersen___ersen @shevcaanee @minnyonoloji Ama yuhh ama yuh😳
2021-07-08 23:23:49|13 saat point blank oynadım bi 23 daha görürdüm de sabah aşı var
2021-07-08 23:23:41|@shevcaanee @asi_psikopanda @minnyonoloji Buldum bile...😂😂😏
2021-07-08 23:23:34|28 Şubat döneminde üniversite kapısından geçebilmek için başörtüsünü feda etmek ne ise, bu günde aşı terörüne teslim olmak aynı şey. Birazcık direnseler kazanacağız oysa. Hani bin yıl sürecekti? Yaa!!
2021-07-08 23:23:29|@5gvirusnewss Şimdi her yerden haber geliyor. Fabrikalar, oteller, market zincirleri aşı için çalışanlarına baskı yapıyormuş. Burada medyada topluluk panosuna astıkları mobbing kağıtları ifşa olunca zorunluluk yok diyorlar ama hâlâ baskı yapıyorlar. Bu iş sürek avına döndü. İşsiz kalmamak için
2021-07-08 23:23:00|"NEDEN AŞI OLMUYORUM ?

1: Benim bedenim üzerinde tasarruf ve karar verme yetkisi bana aittir. Hiç kimse benim bedenim üzerinde tasarruf ve tahakküm hakkına sahip değildir. Aşı olup olmamak konusunda karar mercii benim. Aşı olmayanlara yaşam alanlarında kısıtlama getirmek suçtur. https://t.co/GbpOeBTz2a"
2021-07-08 23:22:56|anlik 18 yas alti asi randevulari acilmis #asi https://t.co/BNXZ9BmgSH
2021-07-08 23:22:38|@minnyonoloji @ersen___ersen @shevcaanee Sende seç tek kargo olsun 😂😂
2021-07-08 23:22:15|@asi_psikopanda @ersen___ersen @shevcaanee Şkdjksksksjd
2021-07-08 23:22:13|"Türkiye'nin CoronaVac aşısıyla ilgili Faz-3 çalışmaları The Lancet'te yayınlandı
 #Aşı #Çalışma #Doz #Katılımcı #YanEtki̇
https://t.co/pAFc9y8ZMd"
2021-07-08 23:22:10|@drfahrettinkoca Aşı olduktan sonra ölen, sakat kalanların listesi neden paylaşılmıyor?
2021-07-08 23:22:08|aşı kısır mı yapıyomuş annem oldurtmuyor delircem — kesin bilgi evet kisir yapiyo bugun sevistm karimla ama cocugumuz olmadi  https://t.co/GZRLkgmcun
2021-07-08 23:21:56|@secondvirus Daha çok edecekler … çünkü sebebi biz hala aşı olmayanları gösterecekler . Utanmazlar
2021-07-08 23:21:53|@foton2012 Aşi ile milleti zehirleyip dijitale gececekler onun altyapisi çöktü banka batti kardesim para falan yok hadi isine diyecekler. Derler mi derler.
2021-07-08 23:21:51|"@songler76876133 Ölüm yok var diyen ispatlasin hepsi yalan söylüyor 
En az 20 kişi biliyorum yaşlı genç kadin erkek aşı oldu çok şükür hic birine birsey olmadı 85yasinda olanda 18yasinda olanda var haftaya gidip 2.doz aşıyı da vuracaz"
2021-07-08 23:21:46|@KoronaReport Buna inanan varsa aşı olabilir boşuna konuşup yorulmaya değmez.
2021-07-08 23:21:39|"Kolumu kıpırdatamıyorum..
Halsizlik yüksek ateş cabası...
Sırf aşı vurulurken fotoğraf paylaşmadığım için oldu bunlar 😭 
#covid19 
#biontec"
2021-07-08 23:21:36|@shevcaanee @ersen___ersen @minnyonoloji Adana ne ara bende oldu 😂😂
2021-07-08 23:21:06|@ersen___ersen @shevcaanee @minnyonoloji @shevcaanee bu mudur🤔 elin göbekli oğlunu kaçırmayalım yanlışlıkla 😂
2021-07-08 23:21:00|@drfahrettinkoca Aşı olduktan sonra ölen, sakat kalanların listesi neden paylaşılmıyor?
2021-07-08 23:20:57|"Aşı olmamız için Sağlık Bakanlığımız ""İkna Timi"" gönderecekmiş. 

İkna için gelen arkadaşlara yanımda çalışmalarını ve sağlık bakanlığının verdiği maaşın iki katını vermeyi teklif edeceğim. 

Umarım ikna ederim...!!!"
2021-07-08 23:20:54|@hikmetovale3 @dogaguzdogaguz bende aşı olmadan hiç bir olumsuzluk yaşamadım :)
2021-07-08 23:20:46|6) Dünya çapında bu türden yüz binlerce tanıklık var ve yukarıdaki mesajlar, insanların üzücü aşı deneyimlerini paylaştığı kapalı bir Facebook grubundan alınmıştır. https://t.co/LTLfjOrQ22
2021-07-08 23:20:45|4) “34 yaşındaki kızım aşıdan 9 gün sonra öldü ve adli tabip bunun aşı yüzünden olduğunu kanıtladı… (https://t.co/ZgHLXHpJP2)”
2021-07-08 23:20:44|"2) ""Kızım aradı ve kocasının ağır kanaması olduğunu ve doktora gideceğini söyledi. Aşı oldu ve şimdi her tuvalete gittiğinde idrar yaparken kan pıhtıları ortaya çıkıyor. Tuvalet kan dolu…” https://t.co/NuU6ecSA2X"
2021-07-08 23:20:36|"Aşı şirketlerinden istemedikleri bilimsel izahatı, bu saçmalığa isyan eden doktorlardan istiyorlar. ""Bu aşılar güvenliyse şirketler neden onay formu imzalatıp kendilerini sağlama alıyorlar?""diye ilkokul seviyesinde bir mantık yürütme yetisine dâhi sahip değiller."
2021-07-08 23:20:35|"Neler olup bitiyor? 
Neler olmuyor ki?..

Yaşlı-genç demeden milyonlarca vatan evlâdına yan etkilerinden bihaber olunan #aşı adayı ruhsatsız sıvılar zerkediliyor. Eleştirileri/endişeleri/uyarıları olan uzman doktorlara soruşturma açılıp iddialarını belgelemeleri isteniyor."
2021-07-08 23:20:30|@valblink_082016 @BLINKonSpotify @BP_ynk @BLACKPINK @ygofficialblink Stacey ldkskjsksa asi no era
2021-07-08 23:20:30|@DeryaTR_ @SERAPAVUNDUK sadece 1.doz biontech olmuş gibi hissetmesinler yani koruyucu olma ihtimali var 2 sinovac+1 biontech'in. oxford+biontech karma aşılamada çift doz biontech'ten daha yüksek t hücresi tepkisi alınmış. inaktif aşı üstüne biontech de benzer bir hücresel yanıt ihtimali vardır öyleyse
2021-07-08 23:20:28|"@Realistqx Pfizer : 

""Üçüncü doz aşı, iki doz aşının yarattığı toplam gelirden daha fazla."""
2021-07-08 23:19:58|"@asi_psikopanda @shevcaanee @minnyonoloji Kesin dimi...🙄
O iş bende...🙈😁"
2021-07-08 23:19:35|Aşı karşıtı biri olarak, şu yayınladığınız reklam yüzlerinden dolayı azıcık ciddiye alasım varsa o da yok oluyor. Bu kim bakanım? Siz tanıyor musunuz? Sözlerinizin tesiri için ‘oyunculara’ ihtiyaç duymamalısınız? https://t.co/7h3bh1UDAt
2021-07-08 23:19:15|Aşı için daha iyi bir teşvik olamaz. https://t.co/ivrlINFwRB
2021-07-08 23:19:11|85 milyonun 17 milyonu iki aşı olmuş! Yetmez...85 milyonun 40 milyonu iki aşı olacak ki, okey diyelim....Yetmez ama evet....
2021-07-08 23:19:07|@ersen___ersen @shevcaanee @minnyonoloji Beklioz 😂😂 https://t.co/TL4iEFkQfm
2021-07-08 23:18:57|@sahin532 @drfahrettinkoca tamm kisitlasinlar asi olmayan cocuklariyla beraber 35.000.000 insani
2021-07-08 23:18:34|@drcetiner Bu tavır yakışmadı, mecburiyetten istemese de aşı olan insanlar var.
2021-07-08 23:18:33|@hyardimcioglu Evime maske bile getirmeyen sistem ... Kapima aşı için geliyorsa ... Orda bir düşünürüm ben 😂
2021-07-08 23:18:24|"#SapıkMadde13 #YaErdoğanOlmasaydı #Danimarka #İngiltere 
Aşı yaptıracak mısınız?"
2021-07-08 23:17:58|@mevlutdag @Yasiyahyabeyaz2 @aliosmanonder34 Aşı olup ölen var çevremde 3 yakınımda şimdi yasaklanan ilaçın yüzünden kalp krizi sonucu vefat etmiştir. Evde hepimiz atlattık ama… göz göre göre
2021-07-08 23:17:37|Aşı randevumu aldım bakalımm hayırlısı olsunnn
2021-07-08 23:17:35|@asi_psikopanda @shevcaanee @minnyonoloji Buluruz beehhh..🙈
